"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
1813,2022,"Professor",108723,"Department 27",76,"White","Divorced",NA,"Male","United States"
1813,2022,"Professor",108723,NA,44,"Hispanic/Latino","Unknown","Catholic, Roman","Male","United States"
1061,2022,"Professor",108381,"Department 6",69,"White","Married",NA,"Male","United States"
2490,2022,"Regents' Professor",108047,"Department 11",61,"White","Married",NA,"Male","United States"
3110,2022,"Principal Lecturer",107983,"Department 8",52,"White","Divorced","No Preference Indicated","Male","United States"
360,2022,"Professor",107930,NA,63,"White","Married",NA,"Male","United States"
2956,2022,"Professor",107888,NA,70,"White","Married",NA,"Male","United States"
2459,2022,"Professor",107543,NA,63,"White","Married",NA,"Male","United States"
465,2022,"Professor",107229,"Department 6",64,"White","Married",NA,"Female","United States"
2052,2022,"Associate Professor",107228,"Department 9",44,"White","Married",NA,"Male","United States"
2199,2022,"Professor",106880,NA,69,"White","Married",NA,"Male","United States"
1262,2022,"Professor",106348,"Department 2",63,"American Indian/Alaska Native","Married",NA,"Female","United States"
2422,2022,"Clinical Professor",106145,"Department 23",60,"White","Married",NA,"Female",NA
1141,2022,"Professor",105929,"Department 15",44,"White","Married",NA,"Female","United States"
544,2022,"Assistant Professor",105915,"Department 20",46,"White","Married",NA,"Male","United States"
2598,2022,"Professor",105848,NA,73,"White","Married",NA,"Male","United States"
1912,2022,"Senior Lecturer",105508,NA,51,"White","Married","No Preference Indicated","Female","United States"
2886,2022,"Senior Lecturer",105399,NA,69,"White","Married",NA,"Female","United States"
2092,2022,"Professor",105345,NA,71,"Not Specified","Married",NA,"Female","United States"
2452,2022,"Professor",104874,"Department 28",80,"White","Married",NA,"Female","United States"
3075,2022,"Professor",104792,NA,65,"White","Married",NA,"Male","United States"
3192,2022,"Professor",104639,"Department 29",82,"White","Married",NA,"Male","United States"
1478,2022,"Professor",104489,"Department 30",80,"White","Married",NA,"Male","United States"
3213,2022,"Professor",104269,NA,76,"White","Separated",NA,"Male","United States"
2473,2022,"Professor",104161,NA,69,"White","Single",NA,"Male","United States"
3098,2022,"Professor",104096,NA,72,"White","Single",NA,"Male","United States"
2156,2022,"Professor",103987,NA,55,"White","Single",NA,"Female","United States"
1894,2022,"Professor",103857,NA,72,"American Indian/Alaska Native","Divorced",NA,"Female","United States"
396,2022,"Professor",103713,NA,73,"White","Married",NA,"Male","United States"
1598,2022,"Professor",103592,"Department 30",71,"White","Married",NA,"Female","United States"
1997,2022,"Professor",103390,"Department 11",66,"White","Married",NA,"Female","United States"
1184,2022,"Associate Professor",103340,"Department 59",48,"White","Married",NA,"Female","United States"
2307,2022,"Professor",103174,NA,68,"White","Married",NA,"Female","United States"
2040,2022,"Professor",102997,"Department 29",72,"White","Married",NA,"Male","United States"
1008,2022,"Professor",102620,"Department 6",68,"Hispanic/Latino","Married",NA,"Male","United States"
2084,2022,"Professor",102326,"Department 32",72,"White","Single",NA,"Female","United States"
759,2022,"Clinical Professor",102112,NA,72,"White","Married",NA,"Female","United States"
16,2022,"Professor",102005,"Department 22",59,"White","Married",NA,"Male","United States"
1503,2022,"Assistant Professor",102000,"Department 1",51,"Not Specified","Married",NA,"Male","United States"
486,2022,"Professor",101961,"Department 31",71,"White","Married",NA,"Male","United States"
846,2022,"Regents' Professor",101892,NA,72,"White","Married",NA,"Female","United States"
1062,2022,"Professor",101422,"Department 34",67,"White","Married",NA,"Male","United States"
856,2022,"Professor",100830,"Department 6",58,"White","Married",NA,"Male","United States"
459,2022,"Professor",100812,"Department 6",63,"White","Married",NA,"Female","United States"
1280,2022,"Professor",100640,"Department 37",62,"White","Single",NA,"Male","United States"
3188,2022,"Associate Professor",100456,NA,67,"White","Married","No Preference Indicated","Male","United States"
769,2022,"Professor",100447,"Department 36",66,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
1962,2022,"Professor",100391,"Department 38",55,"White","Married",NA,"Female","United States"
1299,2022,"Professor",100252,"Department 4",62,"White","Married",NA,"Male","United States"
2196,2022,"Professor",100182,"Department 26",61,"White","Married",NA,"Male","United States"
1639,2022,"Professor",99978,"Department 24",58,"White","Single",NA,"Female","United States"
207,2022,"Professor",99704,"Department 27",59,"White","Married",NA,"Female","United States"
3103,2022,"Professor",99683,NA,67,"White","Married",NA,"Female","United States"
2187,2022,"Professor",99577,"Department 40",60,"White","Married",NA,"Male","United States"
2246,2022,"Professor",99569,"Department 27",56,"White","Married",NA,"Female","United States"
1771,2022,"Professor",99541,"Department 11",50,"White","Married",NA,"Female","United States"
1678,2022,"Professor",99135,"Department 12",64,"White","Married",NA,"Female","United States"
3189,2022,"Clinical Professor",98917,NA,78,"White","Married",NA,"Male","United States"
2988,2022,"Professor",98909,"Department 27",55,"White","Single",NA,"Male","United States"
78,2022,"Professor",98848,NA,69,"White","Married",NA,"Female","United States"
3019,2022,"Professor",98602,NA,66,"White","Married",NA,"Male","United States"
2096,2022,"Professor",98523,NA,72,"White","Married",NA,"Female","United States"
1288,2022,"Assistant Clinical Professor",98487,NA,44,"White","Single",NA,"Male","United States"
1272,2022,"Professor",98456,"Department 25",63,"White","Married",NA,"Female",NA
420,2022,"Professor",97993,NA,69,"White","Married",NA,"Male","United States"
2992,2022,"Lecturer",97971,NA,76,"White","Single",NA,"Female","United States"
2220,2022,"Associate Professor",97911,"Department 57",42,"White","Married","Catholic, Roman","Male","United States"
1028,2022,"Professor Of Practice",97619,NA,74,"White","Widowed",NA,"Male","United States"
626,2022,"Assistant Professor",97500,"Department 20",44,"White","Married",NA,"Female","United States"
3045,2022,"Associate Professor",97499,"Department 20",50,"Asian","Married",NA,"Female","United States"
2603,2022,"Professor",97410,"Department 11",54,"White","Married",NA,"Male",NA
163,2022,"Professor",97397,"Department 11",51,"White","Married",NA,"Female",NA
3241,2022,"Professor",97112,NA,56,"Asian","Married",NA,"Female","United States"
2289,2022,"Assistant Professor",97110,"Department 20",34,"Hispanic/Latino","Married",NA,"Female","United States"
747,2022,"Professor",96970,"Department 4",48,"White","Married","Presbyterian","Female","United States"
2567,2022,"Professor",96525,"Department 31",63,"White","Married",NA,"Female","United States"
206,2022,"Professor",96393,NA,71,"White","Married",NA,"Female","United States"
1825,2022,"Professor",96330,"Department 41",56,"White","Married",NA,"Female","United States"
2609,2022,"Professor",96316,"Department 25",59,"White","Single",NA,"Male","United States"
2709,2022,"Assistant Professor",96000,"Department 1",45,"White","Single",NA,"Male","United States"
1471,2022,"Professor",95965,"Department 16",55,"White","Married","No Preference Indicated","Male","United States"
61,2022,"Professor",95903,"Department 17",61,"White","Married",NA,"Female","United States"
3271,2022,"Professor",95874,"Department 37",58,"Not Specified","Married",NA,"Female","United States"
3131,2022,"Professor",95822,NA,71,"White","Divorced","No Preference Indicated","Female","United States"
1011,2022,"Professor",95805,"Department 32",69,"White","Married","No Preference Indicated","Female","United States"
1387,2022,"Assistant Clinical Professor",95690,NA,77,"White","Married",NA,"Male","United States"
2760,2022,"Professor",95353,"Department 40",63,"Asian","Married",NA,"Male","United States"
509,2022,"Professor",95168,NA,68,"White","Married",NA,"Male","United States"
2978,2022,"Professor",95135,NA,59,"White","Married",NA,"Male","United States"
3114,2022,"Assistant Research Professor",95000,NA,54,"White","Married",NA,"Male","Turkey"
1523,2022,"Assistant Clinical Professor",95000,NA,58,"Hispanic/Latino","Married",NA,"Female","United States"
3107,2022,"Assistant Professor",95000,NA,40,"Two or More","Married",NA,"Male","United States"
1181,2022,"Assistant Professor",95000,"Department 20",44,"International","Married",NA,"Male","Brazil"
3222,2022,"Professor",94997,"Department 19",63,"White","Married",NA,"Male","United States"
546,2022,"Assistant Professor",94758,"Department 9",41,"White","Married","No Preference Indicated","Male","United States"
505,2022,"Professor",94741,"Department 30",61,"Not Specified","Unknown",NA,"Male","United States"
3046,2022,"Professor",94515,NA,67,"White","Married",NA,"Male","United States"
1290,2022,"Assistant Professor",94108,"Department 6",47,"Not Specified","Married",NA,"Male","United States"
851,2022,"Professor",94104,"Department 42",70,"White","Married",NA,"Male","United States"
2201,2022,"Assistant Professor",94065,"Department 20",39,"White","Single",NA,"Male","Canada"
2561,2022,"Professor",93938,NA,58,"White","Married",NA,"Female","United States"
479,2022,"Associate Professor",93928,"Department 9",51,"White","Married",NA,"Male","United States"
1943,2022,"Professor",93896,NA,77,"White","Married",NA,"Female","United States"
3253,2022,"Assistant Professor",93874,"Department 15",37,"White","Married","No Preference Indicated","Male","United States"
2204,2022,"Professor",93851,NA,57,"White","Married",NA,"Male","United States"
2676,2022,"Associate Professor",93782,"Department 27",57,"White","Married",NA,"Female","United States"
2820,2022,"Professor",93496,"Department 40",59,"White","Married",NA,"Male","United States"
322,2022,"Assistant Professor",93000,NA,53,"White","Married",NA,"Female","United States"
2544,2022,"Professor",92983,NA,69,"Hispanic/Latino","Married",NA,"Female","United States"
2892,2022,"Professor",92983,"Department 41",61,"White","Single",NA,"Female","United States"
1066,2022,"Professor",92848,"Department 6",65,"White","Single",NA,"Male","United States"
2056,2022,"Senior Lecturer",92793,"Department 14",53,"White","Married",NA,"Male","United States"
2031,2022,"Professor",92709,NA,65,"White","Married",NA,"Female","United States"
2279,2022,"Professor",92709,"Department 41",55,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
1787,2022,"Professor",92465,"Department 25",57,"White","Married",NA,"Male","United States"
548,2022,"Assistant Professor",92000,NA,55,"Not Specified","Married",NA,"Male","United States"
2841,2022,"Professor",91368,"Department 46",52,"White","Married",NA,"Female","United States"
1500,2022,"Professor",91246,"Department 42",63,"White","Married",NA,"Male","United States"
2311,2022,"Professor",90728,"Department 46",59,"White","Married",NA,"Male","United States"
1269,2022,"Professor",90608,"Department 29",54,"White","Married",NA,"Female","United States"
2509,2022,"Professor",90535,"Department 4",65,"American Indian/Alaska Native","Married",NA,"Female","United States"
1515,2022,"Associate Professor",90287,"Department 16",51,"White","Married",NA,"Male","United States"
1504,2022,"Associate Professor",90267,"Department 32",76,"American Indian/Alaska Native","Single",NA,"Male","United States"
2750,2022,"Associate Professor",90167,"Department 4",50,"White","Married",NA,"Female","United States"
399,2022,"Professor",90137,"Department 47",73,"White","Divorced",NA,"Male","United States"
2345,2022,"Asst Professor Of Practice",90031,"Department 1",67,"White","Divorced",NA,"Male","United States"
1836,2022,"Professor",89821,NA,64,"Hispanic/Latino","Married","Catholic, Roman","Female","United States"
135,2022,"Asst Professor Of Practice",89717,NA,54,"White","Married","No Preference Indicated","Female","United States"
2971,2022,"Professor",89390,NA,68,"White","Married",NA,"Male","United States"
2574,2022,"Professor",89390,NA,67,"White","Married",NA,"Female","United States"
31,2022,"Professor Of Practice",89294,"Department 16",56,"White","Married",NA,"Female","United States"
200,2022,"Professor",89142,"Department 32",47,"White","Married",NA,"Female","United States"
3150,2022,"Clinical Professor",89057,"Department 24",60,"White","Married","No Preference Indicated","Female","United States"
1073,2022,"Professor",89043,"Department 37",56,"White","Married",NA,"Female","United States"
573,2022,"Professor",88975,"Department 2",54,"White","Married",NA,"Female","United States"
571,2022,"Associate Professor",88817,NA,55,"Asian","Married",NA,"Male","China"
1822,2022,"Clinical Professor",88670,NA,68,"White","Married",NA,"Female","United States"
1241,2022,"Professor",88284,"Department 46",68,"White","Married",NA,"Male","United States"
1707,2022,"Assoc Professor Of Practice",88236,"Department 1",63,"Hispanic/Latino","Married",NA,"Male","United States"
1191,2022,"Professor",88162,"Department 32",60,"Black/African American","Married",NA,"Male","United States"
2403,2022,"Professor",88143,"Department 41",51,"International","Married",NA,"Female","United States"
2664,2022,"Associate Professor",87898,"Department 16",48,"White","Married",NA,"Male","United States"
1817,2022,"Clinical Professor",87816,NA,67,"White","Married",NA,"Female","United States"
897,2022,"Professor",87806,"Department 51",57,"Asian","Unknown",NA,"Female","United States"
2407,2022,"Associate Professor",87688,"Department 51",48,"Not Specified","Single",NA,"Male","United States"
2933,2022,"Professor",87456,"Department 2",49,"White","Single",NA,"Female","United States"
1736,2022,"Clinical Professor",87233,NA,48,"White","Married",NA,"Female","United States"
1465,2022,"Professor",87095,"Department 41",78,"White","Divorced","No Preference Indicated","Male","United States"
2736,2022,"Associate Professor",87008,NA,72,"White","Married",NA,"Female","United States"
775,2022,"Senior Lecturer",86836,NA,70,"White","Married",NA,"Male","United States"
129,2022,"Assistant Professor",86769,NA,36,"White","Married",NA,"Male","United States"
1526,2022,"Professor",86552,"Department 42",58,"Hispanic/Latino","Single",NA,"Female","United States"
824,2022,"Associate Clinical Professor",86220,NA,67,"White","Widowed",NA,"Female","United States"
1865,2022,"Professor",86121,"Department 40",54,"White","Married",NA,"Female","United States"
1942,2022,"Clinical Professor",85816,NA,76,"White","Single",NA,"Female","United States"
2421,2022,"Professor",85808,NA,73,"White","Married",NA,"Female","United States"
3158,2022,"Assistant Professor",85303,"Department 20",42,"Asian","Married",NA,"Male","India"
1414,2022,"Clinical Professor",85133,"Department 62",50,"White","Married",NA,"Female","United States"
1373,2022,"Assistant Professor",85000,"Department 15",44,"White","Married",NA,"Female","United States"
1231,2022,"Professor",84667,"Department 47",65,"Not Specified","Single",NA,"Male","United States"
2057,2022,"Assistant Professor",84391,"Department 9",39,"White","Married",NA,"Male","United States"
3143,2022,"Assistant Professor",84391,NA,40,"White","Married","Presbyterian","Male","United States"
3090,2022,"Assoc Professor Of Practice",84363,"Department 15",52,"White","Married",NA,"Male","United States"
2817,2022,"Senior Lecturer",84318,"Department 8",47,"White","Married","No Preference Indicated","Male","United States"
1796,2022,"Assistant Professor",84031,"Department 20",44,"White","Married","No Preference Indicated","Male","United States"
12,2022,"Assistant Professor",84031,NA,49,"White","Married",NA,"Male","United States"
1530,2022,"Associate Professor",83828,"Department 51",71,"White","Married",NA,"Female","United States"
834,2022,"Associate Clinical Professor",83808,NA,62,"White","Married",NA,"Male","United States"
533,2022,"Professor",83775,"Department 30",55,"White","Married",NA,"Female","United States"
1450,2022,"Associate Professor",83744,"Department 24",56,"White","Married","Catholic, Roman","Male","United States"
2824,2022,"Associate Professor",83701,NA,48,"White","Married",NA,"Male","United States"
1660,2022,"Associate Professor",83701,"Department 19",70,"White","Married",NA,"Female","United States"
2300,2022,"Professor",83684,"Department 41",59,"Hispanic/Latino","Single",NA,"Female","United States"
2911,2022,"Assistant Professor",83500,NA,45,"Asian","Married",NA,"Female","Korea, Republic of"
1479,2022,"Professor",83464,"Department 47",51,"White","Married",NA,"Male","United States"
2474,2022,"Asst Professor Of Practice",83456,"Department 8",51,"White","Married","Presbyterian","Male","United States"
2416,2022,"Associate Professor",83397,"Department 24",64,"White","Married",NA,"Female","United States"
2437,2022,"Professor",83247,"Department 25",54,"Hispanic/Latino","Married",NA,"Female","United States"
382,2022,"Associate Professor",83149,"Department 6",56,"White","Married",NA,"Female","United States"
1821,2022,"Professor",83098,"Department 25",55,"White","Single",NA,"Female","United States"
1391,2022,"Associate Professor",82972,"Department 41",39,"White","Married",NA,"Male","United States"
1014,2022,"Clinical Professor",82890,NA,45,"Hispanic/Latino","Married",NA,"Male","United States"
222,2022,"Associate Professor",82669,"Department 54",67,"White","Married",NA,"Female","United States"
1023,2022,"Professor",82655,"Department 50",61,"Black/African American","Married",NA,"Male","United States"
956,2022,"Assistant Research Professor",82500,"Department 6",44,"White","Married",NA,"Male","United States"
558,2022,"Associate Professor",82484,"Department 59",45,"White","Married",NA,"Male","United States"
1934,2022,"Assistant Professor",82404,NA,65,"White","Married",NA,"Female","United States"
1285,2022,"Professor",82399,"Department 50",56,"White","Single",NA,"Male","United States"
797,2022,"Associate Professor",82307,"Department 22",45,"White","Married",NA,"Female","United States"
131,2022,"Associate Clinical Professor",82177,NA,54,"White","Married",NA,"Female","United States"
741,2022,"Professor",82174,NA,88,"White","Married",NA,"Male","United States"
741,2022,"Professor",82174,"Department 50",66,"White","Married","No Preference Indicated","Male","United States"
1839,2022,"Associate Professor",82000,"Department 22",56,"White","Single",NA,"Female","United States"
2881,2022,"Assistant Professor",82000,"Department 41",49,"American Indian/Alaska Native","Single",NA,"Male","United States"
2705,2022,"Assistant Professor",81771,"Department 59",45,"White","Single",NA,"Male","United States"
1923,2022,"Associate Professor",81732,"Department 6",45,"White","Married",NA,"Female","United States"
765,2022,"Assistant Professor",81558,NA,55,"American Indian/Alaska Native","Married",NA,"Male","United States"
1505,2022,"Assistant Professor",81543,"Department 20",36,"White","Married",NA,"Male","United States"
2610,2022,"Assistant Research Professor",81543,"Department 20",40,"White","Married",NA,"Male","United States"
219,2022,"Associate Professor",81489,"Department 51",53,"Not Specified","Married",NA,"Female","United States"
1974,2022,"Associate Professor",81431,"Department 62",47,"White","Married",NA,"Female","United States"
737,2022,"Professor",81200,"Department 47",61,"White","Married",NA,"Male",NA
1417,2022,"Associate Professor",81052,"Department 46",61,"Asian","Married",NA,"Male","United States"
2838,2022,"Professor",81000,"Department 19",54,"White","Married",NA,"Male",NA
3212,2022,"Professor",80486,"Department 41",63,"White","Single",NA,"Male","United States"
3212,2022,"Professor",80486,NA,40,"White","Unknown",NA,"Male",NA
2466,2022,"Principal Lecturer",80484,"Department 25",77,"White","Married","No Preference Indicated","Male","United States"
2740,2022,"Associate Professor",80355,"Department 25",74,"American Indian/Alaska Native","Married",NA,"Male","United States"
2378,2022,"Professor",80161,NA,42,"White","Unknown",NA,"Female","United States"
2378,2022,"Professor",80161,"Department 41",53,"White","Married",NA,"Female","United States"
128,2022,"Assistant Professor",80126,NA,41,"White","Married",NA,"Male","Iran (Islamic Republic Of)"
2582,2022,"Assistant Professor",80070,"Department 23",53,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
2292,2022,"Assistant Professor",80000,NA,37,"White","Single",NA,"Male","Turkey"
1155,2022,"Associate Research Professor",80000,"Department 22",56,"White","Married",NA,"Female","United States"
1102,2022,"Asst Professor Of Practice",80000,NA,79,"White","Married",NA,"Male","United States"
2210,2022,"Associate Professor",80000,"Department 109",73,"White","Married",NA,"Male","United States"
2210,2022,"Associate Professor",80000,NA,74,"White","Separated",NA,"Male","United States"
2210,2022,"Associate Professor",80000,"Department 54",50,"White","Married",NA,"Male","United States"
1286,2022,"Assistant Professor",80000,"Department 6",42,"White","Married",NA,"Male","United States"
1986,2022,"Assistant Professor",80000,"Department 20",47,"White","Married",NA,"Male","United States"
194,2022,"Associate Professor",79854,"Department 29",62,"American Indian/Alaska Native","Married",NA,"Female","United States"
575,2022,"Clinical Professor",79703,NA,54,"White","Married",NA,"Female","United States"
2640,2022,"Assoc Professor Of Practice",79640,"Department 6",50,"Asian","Married",NA,"Male","United States"
1475,2022,"Asst Professor Of Practice",79628,NA,73,"White","Single",NA,"Male","United States"
3018,2022,"Asst Professor Of Practice",79625,"Department 8",65,"White","Married",NA,"Male","United States"
1139,2022,"Assistant Professor",79231,NA,49,"White","Married",NA,"Female","United States"
1460,2022,"Associate Professor",79170,NA,71,"White","Married",NA,"Male","United States"
1343,2022,"Assistant Clinical Professor",78542,NA,44,"Not Specified","Married",NA,"Female","United States"
1868,2022,"Associate Professor",78532,NA,65,"White","Single",NA,"Female","United States"
2214,2022,"Associate Professor",78530,NA,61,"White","Married",NA,"Male","United States"
279,2022,"Associate Professor",78516,NA,45,"White","Married",NA,"Male","Turkey"
2299,2022,"Senior Lecturer",78257,"Department 87",50,"White","Married","Catholic, Roman","Female","United States"
362,2022,"Associate Professor",78220,NA,55,"White","Married",NA,"Male","United States"
580,2022,"Associate Professor",78216,"Department 22",46,"White","Married",NA,"Female","United States"
1559,2022,"Professor",78078,NA,82,"White","Married",NA,"Female","United States"
3056,2022,"Asst Professor Of Practice",78067,"Department 8",59,"White","Married","No Preference Indicated","Female","United States"
1828,2022,"Assistant Professor",78040,NA,51,"White","Married",NA,"Female","United States"
795,2022,"Associate Professor",78003,"Department 21",63,"American Indian/Alaska Native","Married",NA,"Female","United States"
745,2022,"Assistant Professor",78000,"Department 51",45,"American Indian/Alaska Native","Single",NA,"Male","United States"
3236,2022,"Asst Professor Of Practice",78000,NA,43,"Asian","Married",NA,"Male","China"
130,2022,"Assistant Professor",78000,NA,46,"Asian","Single",NA,"Male","India"
1068,2022,"Associate Professor",77537,"Department 2",43,"White","Married",NA,"Male","United States"
358,2022,"Assistant Professor",77522,"Department 16",38,"White","Married",NA,"Male","United States"
3166,2022,"Associate Professor",77497,"Department 28",66,"White","Married",NA,"Female","United States"
3220,2022,"Associate Clinical Professor",77441,NA,69,"White","Married","No Preference Indicated","Male","United States"
2945,2022,"Professor",77395,"Department 47",56,"White","Married",NA,"Male",NA
1612,2022,"Clinical Professor",77386,NA,74,"White","Married",NA,"Female","United States"
2947,2022,"Professor",77314,NA,58,"White","Married",NA,"Male","United States"
2087,2022,"Associate Professor",77257,"Department 51",59,"White","Married",NA,"Female","United States"
1806,2022,"Asst Professor Of Practice",77207,"Department 14",57,"White","Divorced",NA,"Male","United States"
2086,2022,"Associate Clinical Professor",77138,NA,69,"White","Married",NA,"Female","United States"
39,2022,"Assoc Professor Of Practice",76886,NA,62,"White","Married","No Preference Indicated","Male","United States"
2714,2022,"Professor",76880,"Department 47",50,"Native Hawaiian/Oth Pac Island","Married",NA,"Male",NA
3156,2022,"Associate Professor",76705,"Department 41",48,"White","Married",NA,"Male","Canada"
1448,2022,"Associate Professor",76695,NA,42,"White","Married",NA,"Male","United States"
1101,2022,"Associate Professor",76695,NA,75,"White","Widowed",NA,"Male","United States"
2017,2022,"Assistant Research Professor",76644,"Department 6",47,"White","Married",NA,"Female","United States"
1563,2022,"Senior Lecturer",76586,"Department 20",59,"White","Married",NA,"Female","United States"
2366,2022,"Assistant Clinical Professor",76500,NA,46,"White","Married","No Preference Indicated","Female","United States"
1204,2022,"Assistant Clinical Professor",76500,NA,41,"White","Married",NA,"Male","United States"
125,2022,"Assistant Clinical Professor",76500,NA,47,"White","Married",NA,"Female","United States"
2130,2022,"Assistant Professor",76500,"Department 23",49,"White","Married",NA,"Female","United States"
317,2022,"Assistant Professor",76500,"Department 23",63,"White","Married",NA,"Female","United States"
1179,2022,"Assistant Clinical Professor",76500,NA,50,"White","Married",NA,"Male","United States"
2222,2022,"Associate Clinical Professor",76225,"Department 51",50,"White","Married",NA,"Male","United States"
3245,2022,"Associate Professor",76028,NA,60,"Hispanic/Latino","Married",NA,"Female","United States"
1418,2022,"Assistant Professor",76000,"Department 25",42,"Asian","Married",NA,"Female","United States"
710,2022,"Assistant Professor",76000,"Department 31",52,"Not Specified","Married",NA,"Male","United States"
2282,2022,"Associate Professor",75996,"Department 24",42,"White","Married",NA,"Female","United States"
110,2022,"Clinical Professor",75994,NA,67,"Hispanic/Latino","Married",NA,"Female","United States"
2778,2022,"Assistant Clinical Professor",75981,NA,56,"White","Married",NA,"Female","United States"
655,2022,"Associate Professor",75972,"Department 46",50,"White","Married",NA,"Male","United States"
2519,2022,"Principal Lecturer",75466,"Department 4",52,"White","Single","Hillel/Jewish","Female","United States"
1065,2022,"Associate Professor",75357,"Department 32",54,"Hispanic/Latino","Single",NA,"Male","United States"
781,2022,"Associate Professor",75124,NA,48,"White","Married",NA,"Male","United States"
2358,2022,"Associate Professor",75038,"Department 22",41,"White","Married","Catholic, Roman","Male","United States"
498,2022,"Associate Professor",75000,NA,49,"White","Single",NA,"Female","United States"
525,2022,"Associate Professor",74934,"Department 26",49,"White","Married",NA,"Female","United States"
569,2022,"Associate Professor",74889,"Department 27",54,"White","Married",NA,"Male","United States"
1095,2022,"Associate Professor",74879,"Department 28",64,"White","Married",NA,"Female","United States"
1166,2022,"Associate Clinical Professor",74702,NA,51,"White","Married",NA,"Female","United States"
2223,2022,"Associate Professor",74685,"Department 22",47,"White","Single",NA,"Male","United States"
149,2022,"Associate Professor",74608,"Department 6",54,"White","Married",NA,"Female","United States"
3265,2022,"Assistant Professor",74500,"Department 25",37,"Asian","Married",NA,"Female","United States"
2695,2022,"Associate Professor",74352,"Department 31",61,"Asian","Married",NA,"Male","United States"
918,2022,"Assistant Clinical Professor",74250,NA,62,"White","Single",NA,"Female","United States"
3106,2022,"Associate Professor",74102,"Department 6",58,"White","Married",NA,"Female","United States"
2952,2022,"Assistant Professor",74000,"Department 62",43,"White","Married",NA,"Male","United States"
1742,2022,"Assistant Research Professor",74000,NA,52,"White","Married",NA,"Female","United States"
1980,2022,"Professor",73998,"Department 41",52,"White","Single",NA,"Female","United States"
2207,2022,"Lecturer",73936,NA,73,"White","Married",NA,"Male","United States"
2592,2022,"Associate Professor",73617,NA,66,"Black/African American","Married",NA,"Male","United States"
904,2022,"Assistant Professor",73589,"Department 6",39,"White","Married","Assembly of God","Female","United States"
695,2022,"Senior Lecturer",73568,"Department 6",62,"White","Married",NA,"Male","United States"
1326,2022,"Associate Professor",73458,"Department 46",55,"White","Married",NA,"Male","United States"
2570,2022,"Associate Professor",73435,"Department 26",56,"White","Married",NA,"Female","United States"
2771,2022,"Associate Professor",73412,NA,50,"Not Specified","Married",NA,"Female","United States"
1597,2022,"Associate Professor",73355,NA,83,"White","Married",NA,"Female","United States"
1063,2022,"Associate Professor",73345,"Department 37",70,"White","Single",NA,"Male","United States"
1809,2022,"Assistant Clinical Professor",72936,NA,54,"Asian","Divorced",NA,"Female","United States"
742,2022,"Senior Lecturer",72793,"Department 15",47,"White","Married",NA,"Male","United States"
1592,2022,"Associate Clinical Professor",72677,"Department 24",59,"White","Single",NA,"Female","United States"
955,2022,"Associate Professor",72665,"Department 31",50,"Not Specified","Unknown",NA,"Male","United States"
1237,2022,"Associate Clinical Professor",72543,NA,68,"White","Married",NA,"Male","United States"
2761,2022,"Associate Professor",72492,"Department 19",45,"White","Married",NA,"Female","United States"
2497,2022,"Associate Professor",72376,NA,55,"White","Married",NA,"Female","United States"
870,2022,"Associate Clinical Professor",72260,NA,64,"White","Married",NA,"Female","United States"
3030,2022,"Associate Professor",72144,NA,45,"Asian","Single",NA,"Male","India"
2444,2022,"Assistant Research Professor",72078,"Department 20",47,"White","Single",NA,"Male","United States"
2394,2022,"Associate Clinical Professor",72070,NA,65,"White","Married",NA,"Female","United States"
2107,2022,"Associate Professor",72023,"Department 11",51,"White","Married",NA,"Male","United States"
1903,2022,"Assistant Professor",72000,NA,47,"Not Specified","Single",NA,"Female","United States"
2618,2022,"Assistant Professor",72000,NA,35,"White","Married",NA,"Female","United States"
1301,2022,"Assistant Clinical Professor",72000,"Department 70",52,"White","Married",NA,"Female","United States"
1928,2022,"Associate Clinical Professor",71948,NA,63,"White","Married",NA,"Male","United States"
943,2022,"Associate Professor",71516,"Department 40",56,"White","Married",NA,"Male","United States"
1321,2022,"Associate Professor",71480,"Department 34",58,"White","Married","No Preference Indicated","Male","United States"
1888,2022,"Assistant Professor",71325,NA,57,"White","Single",NA,"Female","United States"
1271,2022,"Associate Clinical Professor",71282,"Department 23",62,"White","Married",NA,"Female","United States"
1185,2022,"Associate Professor",71273,"Department 41",43,"White","Married",NA,"Male","United States"
608,2022,"Associate Professor",71270,"Department 12",57,"Not Specified","Single",NA,"Female",NA
364,2022,"Associate Professor",71269,"Department 46",59,"White","Married",NA,"Male","United States"
1091,2022,"Assistant Clinical Professor",71250,NA,50,"White","Married",NA,"Female","United States"
41,2022,"Principal Lecturer",71094,"Department 62",58,"White","Married",NA,"Male","United States"
2700,2022,"Associate Clinical Professor",71072,NA,78,"White","Single",NA,"Male","United States"
1766,2022,"Senior Lecturer",71000,"Department 4",37,"White","Single",NA,"Female","United States"
1738,2022,"Assistant Clinical Professor",71000,NA,65,"White","Married","No Preference Indicated","Female","United States"
2312,2022,"Assistant Professor",71000,"Department 4",46,"Hispanic/Latino","Divorced",NA,"Female","United States"
2050,2022,"Senior Lecturer",70876,"Department 16",42,"White","Married","No Preference Indicated","Male","United States"
