"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
500,2022,"Assistant Athletic Director",65122,NA,38,"White","Single",NA,"Female","United States"
2284,2022,"Senior Lecturer",65026,"Department 46",58,"Not Specified","Married",NA,"Female","United States"
1044,2022,"Assistant Clinical Professor",65000,"Department 23",51,"White","Married",NA,"Male","United States"
456,2022,"Assistant Professor",65000,"Department 30",41,"Not Specified","Married",NA,"Female","United States"
2775,2022,"Assistant Clinical Professor",65000,NA,40,"White","Married",NA,"Female","United States"
1915,2022,"Assistant Clinical Professor",65000,"Department 23",61,"White","Single",NA,"Female","United States"
2629,2022,"Assistant Professor",65000,"Department 46",40,"White","Married","Catholic, Roman","Male","United States"
2627,2022,"Lecturer",65000,NA,50,"White","Married",NA,"Male","United States"
352,2022,"Assistant Mgr, Physical Health",65000,NA,45,"Two or More","Married","No Preference Indicated","Female","United States"
2264,2022,"Assistant Clinical Professor",65000,"Department 23",40,"White","Married",NA,"Female","United States"
1097,2022,"Assistant Professor",65000,"Department 6",38,"White","Married",NA,"Male","United States"
578,2022,"Assistant Clinical Professor",65000,NA,36,"White","Married",NA,"Female","United States"
434,2022,"Assistant Professor",65000,NA,43,"Hispanic/Latino","Married",NA,"Male","United States"
908,2022,"Associate Professor",64929,"Department 47",50,"White","Divorced",NA,"Female","United States"
3266,2022,"Research Analyst",64927,"Department 44",60,"Asian","Married",NA,"Male","United States"
1295,2022,"Assistant Director",64927,"Department 49",65,"International","Married",NA,"Male","Mexico"
2306,2022,"Associate Director",64890,"Department 77",38,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
914,2022,"Associate Director",64890,NA,38,"White","Single","Christian (Unspecified)","Female","United States"
3031,2022,"Project Manager Ii, Int Design",64880,NA,35,"White","Married","No Preference Indicated","Female","United States"
1535,2022,"Principal Lecturer",64831,NA,65,"Hispanic/Latino","Married",NA,"Female","United States"
1761,2022,"Senior Lecturer",64764,"Department 51",63,"White","Divorced",NA,"Female","United States"
3054,2022,"Assistant Clinical Professor",64750,"Department 23",56,"White","Divorced",NA,"Female","United States"
28,2022,"Assistant Clinical Professor",64580,"Department 23",56,"Hispanic/Latino","Married",NA,"Female","United States"
2369,2022,"Lecturer",64509,"Department 30",56,"White","Divorced",NA,"Female","United States"
957,2022,"Associate Professor",64504,"Department 42",65,"White","Married",NA,"Female","United States"
1874,2022,"Assistant Director",64500,NA,36,"Not Specified","Single",NA,"Female","United States"
299,2022,"Assistant Clinical Professor",64500,"Department 23",48,"White","Married",NA,"Male","United States"
734,2022,"Lecturer",64427,NA,61,"White","Married",NA,"Male","United States"
2994,2022,"Associate Clinical Professor",64426,NA,63,"White","Married",NA,"Female","United States"
2415,2022,"Associate Clinical Professor",64369,"Department 54",64,"Two or More","Divorced",NA,"Female","United States"
1640,2022,"Lecturer",64284,"Department 14",53,"White","Married","Lutheran (Unspecified)","Female","United States"
2073,2022,"Laboratory Manager Sr.",64219,NA,65,"White","Divorced","No Preference Indicated","Male","United States"
3013,2022,"Assistant Clinical Professor",64130,"Department 23",68,"White","Widowed",NA,"Female","United States"
1129,2022,"Assistant Clinical Professor",64130,"Department 23",46,"White","Married",NA,"Female","United States"
1235,2022,"Principal Lecturer",64026,NA,78,"Black/African American","Married",NA,"Male","United States"
1235,2022,"Principal Lecturer",64026,NA,76,"Not Specified","Married",NA,"Male","United States"
1333,2022,"Assistant Professor",64000,NA,32,"White","Married",NA,"Female","United States"
1451,2022,"Assistant Clinical Professor",64000,NA,49,"Not Specified","Married",NA,"Male","United States"
2876,2022,"Assistant Clinical Professor",64000,NA,50,"Hispanic/Latino","Married",NA,"Female","United States"
2757,2022,"Assistant Clinical Professor",64000,NA,63,"White","Married",NA,"Female","United States"
1407,2022,"Assistant Professor",64000,NA,40,"Asian","Divorced",NA,"Female","China"
3240,2022,"Assistant Professor",64000,"Department 46",42,"Asian","Married",NA,"Female","China"
296,2022,"Assistant Director",63800,"Department 115",41,"White","Married",NA,"Male","United States"
1348,2022,"Assistant Clinical Professor",63750,NA,48,"White","Married",NA,"Female","United States"
1711,2022,"Laboratory Manager Sr.",63547,"Department 2",40,"White","Married","Lutheran (Unspecified)","Male","United States"
2182,2022,"Assistant Professor",63500,NA,39,"White","Single",NA,"Female","United States"
1951,2022,"Associate Professor",63430,"Department 34",41,"White","Married",NA,"Male","United States"
825,2022,"Assistant Clinical Professor",63405,NA,55,"White","Divorced",NA,"Female","United States"
1379,2022,"Lecturer",63336,NA,51,"White","Married",NA,"Male","United States"
1957,2022,"Project Director",63324,"Department 55",47,"White","Married","Catholic, Roman","Female","United States"
1264,2022,"Assoc Professor Of Practice",63294,"Department 25",60,"White","Married",NA,"Female","United States"
753,2022,"Business Analyst",63097,"Department 69",62,"White","Single",NA,"Female","United States"
2647,2022,"Associate Professor",63076,"Department 47",67,"White","Married",NA,"Male","United States"
161,2022,"Assistant Clinical Professor",63042,"Department 24",43,"Hispanic/Latino","Married",NA,"Female","United States"
1472,2022,"Manager",63036,NA,75,"White","Married",NA,"Male","United States"
311,2022,"Director",63036,"Department 77",58,"Two or More","Single",NA,"Female","United States"
1127,2022,"Assistant Clinical Professor",63000,NA,36,"Native Hawaiian/Oth Pac Island","Married",NA,"Female","United States"
3239,2022,"Senior Lecturer",63000,"Department 46",66,"Asian","Married",NA,"Female","United States"
2572,2022,"Coordinator",63000,NA,45,"White","Single",NA,"Female","United States"
2677,2022,"Assoc Professor Of Practice",63000,"Department 25",47,"White","Married","No Preference Indicated","Male","United States"
1402,2022,"Lecturer",63000,"Department 4",32,"White","Married",NA,"Female","United States"
374,2022,"Program Operations Director",62763,NA,41,"Hispanic/Latino","Single",NA,"Male","United States"
1378,2022,"Assistant Professor",62686,"Department 40",44,"White","Married",NA,"Male","United States"
373,2022,"Assoc Professor Of Practice",62643,"Department 25",64,"White","Married",NA,"Male","United States"
1392,2022,"Assistant Professor",62624,NA,45,"Hispanic/Latino","Single",NA,"Female","United States"
584,2022,"Associate Clinical Professor",62623,NA,51,"Hispanic/Latino","Single",NA,"Female","United States"
1164,2022,"Senior Lecturer",62610,"Department 4",46,"White","Married",NA,"Female","United States"
1541,2022,"Lecturer",62604,NA,71,"White","Divorced","No Preference Indicated","Female","United States"
2108,2022,"Senior Lecturer",62160,"Department 46",45,"Not Specified","Married","Baptist (Unspecified)","Male","United States"
2773,2022,"Assoc Professor Of Practice",62152,"Department 50",44,"White","Married","Latter Day Saints (Mormon)","Female","United States"
2773,2022,"Assoc Professor Of Practice",62152,NA,37,"White","Unknown",NA,"Female",NA
319,2022,"Senior Lecturer",62026,"Department 27",48,"White","Single",NA,"Female","United States"
1443,2022,"Asst Professor Of Practice",62000,"Department 22",48,"White","Married",NA,"Male","United States"
1798,2022,"Assistant Professor",62000,"Department 50",43,"Asian","Single",NA,"Female","United States"
441,2022,"Assistant Professor",62000,NA,43,"White","Married",NA,"Female","United States"
210,2022,"Senior Lecturer",62000,"Department 27",54,"White","Married",NA,"Female","United States"
691,2022,"Assistant Professor",62000,"Department 30",49,"American Indian/Alaska Native","Married","Other","Male","United States"
2969,2022,"Assistant Professor",62000,"Department 31",44,"White","Married",NA,"Male","United States"
915,2022,"Assistant Professor",62000,"Department 26",36,"White","Married",NA,"Female","United States"
826,2022,"Assistant Clinical Professor",62000,"Department 23",61,"Two or More","Married",NA,"Female","United States"
2758,2022,"Assistant Clinical Professor",62000,NA,75,"White","Unknown",NA,"Female","United States"
2758,2022,"Assistant Clinical Professor",62000,"Department 51",65,"White","Married",NA,"Female","United States"
3004,2022,"Assistant Clinical Professor",61893,NA,66,"White","Divorced",NA,"Female","United States"
624,2022,"Assoc Professor Of Practice",61873,"Department 47",63,"White","Single",NA,"Male","United States"
3,2022,"Interim Director",61838,"Department 91",36,"White","Married","Episcopalian","Male","United States"
1569,2022,"Coordinator, Senior",61800,"Department 49",63,"White","Married",NA,"Female","United States"
2787,2022,"Manager",61800,NA,41,"American Indian/Alaska Native","Single","Unitarian Universalist","Female","United States"
1673,2022,"Postdoctoral Scholar",61800,NA,45,"Asian","Married",NA,"Male","Korea, Republic of"
547,2022,"Assoc Professor Of Practice",61755,"Department 47",40,"White","Single","Christian (Unspecified)","Male","United States"
1976,2022,"Laboratory Manager Sr.",61696,"Department 2",40,"Hispanic/Latino","Married",NA,"Female","United States"
1919,2022,"Coordinator",61677,"Department 69",65,"White","Married","No Preference Indicated","Female","United States"
839,2022,"Assistant Professor",61674,"Department 37",47,"White","Single",NA,"Female","United States"
594,2022,"Assistant Research Professor",61604,"Department 22",40,"White","Married",NA,"Male","United States"
3038,2022,"Senior Lecturer",61601,"Department 22",49,"White","Married",NA,"Male","United States"
1786,2022,"Senior Lecturer",61533,NA,61,"White","Married",NA,"Male","United States"
1881,2022,"Coordinator",61517,"Department 67",55,"White","Married",NA,"Female","United States"
2465,2022,"Research Associate",61422,"Department 76",64,"White","Single",NA,"Male","United States"
1016,2022,"Assistant Professor",61353,NA,67,"White","Married",NA,"Male","United States"
2167,2022,"Assistant Professor",61258,"Department 12",41,"White","Single",NA,"Female","United States"
138,2022,"Assoc Professor Of Practice",61142,"Department 25",56,"White","Single",NA,"Female","United States"
2662,2022,"Senior Internal Auditor",61079,"Department 1",63,"White","Single",NA,"Female","United States"
2573,2022,"Assistant Professor",61000,"Department 47",43,"White","Married",NA,"Female","United States"
1509,2022,"Associate Registrar",61000,"Department 75",41,"White","Single",NA,"Male","United States"
168,2022,"Associate Director",60995,"Department 86",46,"White","Single","No Preference Indicated","Male","United States"
2894,2022,"Senior Lecturer",60760,"Department 28",73,"White","Married","No Preference Indicated","Male","United States"
2819,2022,"Senior Lecturer",60655,NA,54,"White","Married",NA,"Male","United States"
2549,2022,"Assistant Clinical Professor",60500,NA,65,"Black/African American","Married",NA,"Male","United States"
3001,2022,"Principal Lecturer",60467,"Department 12",74,"White","Married",NA,"Female","United States"
3060,2022,"Lecturer",60419,NA,57,"White","Married","No Preference Indicated","Female","United States"
2203,2022,"Hazardous Waste Supervisor",60255,NA,66,"White","Married",NA,"Male","United States"
2203,2022,"Hazardous Waste Supervisor",60255,"Department 61",36,"White","Married","No Preference Indicated","Male","United States"
1420,2022,"Assistant Clinical Professor",60228,"Department 71",42,"White","Married",NA,"Female","United States"
978,2022,"Senior Lecturer",60051,"Department 59",46,"White","Married",NA,"Male","United States"
1365,2022,"Principal Lecturer",60020,"Department 47",55,"White","Married",NA,"Female","United States"
954,2022,"Manager, Nau Tv",60000,"Department 89",47,"White","Married","No Preference Indicated","Male","United States"
46,2022,"Assistant Professor",60000,"Department 11",46,"Asian","Married",NA,"Male","United States"
1227,2022,"Assistant Professor",60000,"Department 30",62,"White","Married",NA,"Male","United States"
3083,2022,"Assistant Professor",60000,NA,40,"White","Single",NA,"Female","United States"
1775,2022,"Case Management Coordinator",60000,NA,37,"White","Married",NA,"Female","United States"
995,2022,"Assistant Clinical Professor",60000,NA,42,"Not Specified","Married",NA,"Female","United States"
2198,2022,"Assistant Research Professor",60000,NA,39,"White","Single",NA,"Male","United States"
470,2022,"Assistant Professor",60000,"Department 11",33,"White","Single",NA,"Female","Canada"
1992,2022,"Asst Professor Of Practice",60000,"Department 19",52,"Black/African American","Married",NA,"Female","United States"
793,2022,"Assistant Professor",60000,NA,41,"Two or More","Single",NA,"Male","United States"
2565,2022,"Assistant Professor",60000,NA,39,"Two or More","Married",NA,"Female","United States"
1314,2022,"Senior Lecturer",59974,NA,62,"Native Hawaiian/Oth Pac Island","Married",NA,"Female","United States"
2456,2022,"Research Analyst",59740,NA,38,"White","Married","No Preference Indicated","Male","United States"
378,2022,"Senior Lecturer",59579,"Department 28",43,"White","Married","Baptist (Unspecified)","Male","United States"
2747,2022,"Instructional Designer",59500,"Department 12",53,"Not Specified","Married",NA,"Female","United States"
1396,2022,"Assistant Director",59500,NA,32,"Not Specified","Single",NA,"Female","United States"
652,2022,"Instructional Designer",59500,"Department 79",50,"White","Separated","Agnostic/Atheist","Male","United States"
2844,2022,"Assistant Professor",59494,NA,53,"White","Married",NA,"Female","United States"
2383,2022,"Program Manager",59447,"Department 112",51,"White","Married",NA,"Female","United States"
1755,2022,"Assistant Clinical Professor",59382,"Department 4",44,"White","Married","Latter Day Saints (Mormon)","Female","United States"
1561,2022,"Assistant Clinical Professor",59323,"Department 54",53,"White","Married",NA,"Female","United States"
120,2022,"Senior Lecturer",59180,"Department 31",47,"White","Single",NA,"Female","United States"
513,2022,"Senior Lecturer",59115,"Department 12",44,"White","Married",NA,"Female","United States"
2893,2022,"Research Assistant",59000,NA,29,"Hispanic/Latino","Single",NA,"Female","United States"
535,2022,"Lecturer",59000,"Department 4",46,"White","Divorced",NA,"Female","United States"
1776,2022,"Applications Systems Analyst",58975,"Department 92",59,"Hispanic/Latino","Married",NA,"Female","United States"
335,2022,"Senior Lecturer",58874,NA,74,"White","Married",NA,"Male","United States"
2186,2022,"Senior Lecturer",58862,"Department 27",52,"Not Specified","Single",NA,"Male","United States"
3176,2022,"Senior Lecturer",58862,"Department 27",50,"White","Married",NA,"Female","United States"
2953,2022,"Assistant Professor",58500,"Department 47",40,"White","Single",NA,"Male","United States"
2357,2022,"Assistant Professor",58500,NA,44,"American Indian/Alaska Native","Married",NA,"Male","United States"
195,2022,"Senior Lecturer",58405,NA,50,"White","Married",NA,"Female","United States"
528,2022,"Advising Coordinator",58388,"Department 7",40,"White","Single","Baptist (Unspecified)","Female","United States"
3146,2022,"Research Coordinator",58350,NA,46,"White","Married",NA,"Female","United States"
1555,2022,"Principal Lecturer",58142,"Department 42",44,"White","Single","No Preference Indicated","Female","United States"
103,2022,"Senior Lecturer",58132,"Department 2",51,"Asian","Single",NA,"Male","Canada"
2185,2022,"Senior Lecturer",58036,"Department 38",42,"White","Single",NA,"Female","United States"
3068,2022,"Assistant Professor",58020,"Department 40",43,"White","Married",NA,"Male","United States"
1803,2022,"Coordinator",58011,"Department 80",46,"White","Married",NA,"Female","United States"
238,2022,"Senior Lecturer",58010,"Department 30",67,"White","Married","No Preference Indicated","Female","United States"
1206,2022,"Assistant Director, Res Life",58000,NA,34,"White","Single",NA,"Male","United States"
2770,2022,"Assistant Clinical Professor",58000,NA,48,"White","Single",NA,"Female","United States"
1403,2022,"Assistant Director, Res Life",58000,NA,32,"Hispanic/Latino","Single",NA,"Female","United States"
1729,2022,"Assistant Clinical Professor",58000,NA,64,"White","Single",NA,"Female","United States"
1022,2022,"Asst Professor Of Practice",58000,"Department 31",42,"White","Married",NA,"Male","United States"
2626,2022,"Operations Assistant Director",58000,NA,31,"White","Married",NA,"Male","United States"
2238,2022,"Assistant Director",58000,"Department 113",38,"White","Single","Church of Christ","Female","United States"
1248,2022,"Assistant Director, Res Life",58000,"Department 93",36,"White","Single",NA,"Female","United States"
1053,2022,"Assistant Clinical Professor",58000,NA,62,"White","Married",NA,"Female","United States"
475,2022,"Assistant Clinical Professor",58000,NA,50,"White","Single",NA,"Male","United States"
2019,2022,"Asst Professor Of Practice",58000,NA,57,"White","Married",NA,"Female","United States"
2251,2022,"Assistant Clinical Professor",58000,"Department 51",53,"White","Married",NA,"Female","United States"
2251,2022,"Assistant Clinical Professor",58000,NA,43,"Hispanic/Latino","Single","No Preference Indicated","Female","United States"
2226,2022,"Postdoctoral Scholar",57694.73,NA,34,"White","Single","No Preference Indicated","Male","United States"
2226,2022,"Postdoctoral Scholar",57694.73,NA,35,"White","Married",NA,"Male","United States"
804,2022,"Research Associate",57500,NA,59,"White","Married",NA,"Female","United States"
2129,2022,"Assistant Research Professor",57500,NA,70,"White","Married",NA,"Female","United States"
2868,2022,"Assistant Clinical Professor",57500,"Department 54",38,"White","Married",NA,"Female","United States"
1487,2022,"Assistant Professor",57468,"Department 34",44,"White","Married",NA,"Female","United States"
390,2022,"Senior Lecturer",57429,NA,47,"White","Single",NA,"Male","United States"
2621,2022,"Principal Lecturer",57342,NA,71,"White","Married",NA,"Female","United States"
2807,2022,"Assistant Clinical Professor",57278,NA,35,"Asian","Married",NA,"Female","India"
1622,2022,"Assistant Clinical Professor",57273,NA,37,"White","Single",NA,"Female","United States"
2029,2022,"Senior Lecturer",57221,"Department 62",51,"White","Married",NA,"Female","United States"
720,2022,"Assistant Clinical Professor",57069,NA,72,"White","Single",NA,"Male","United States"
2308,2022,"Principal Lecturer",57003,"Department 47",59,"White","Single",NA,"Female","United States"
1616,2022,"Assistant Clinical Professor",57000,"Department 30",38,"White","Single",NA,"Female","United States"
1583,2022,"Assistant Clinical Professor",57000,"Department 54",45,"White","Married",NA,"Female","United States"
1212,2022,"Assistant Professor",57000,"Department 50",41,"Asian","Married",NA,"Male","United States"
3221,2022,"Assoc Professor Of Practice",56989,NA,45,"White","Married",NA,"Male","United States"
2883,2022,"Senior Lecturer",56965,NA,60,"White","Divorced",NA,"Female","United States"
1841,2022,"Assistant Clinical Professor",56944,NA,58,"Asian","Married",NA,"Female","United States"
1917,2022,"Senior Lecturer",56938,NA,62,"White","Married",NA,"Female","United States"
959,2022,"Senior Lecturer",56866,"Department 41",62,"White","Single","No Preference Indicated","Female","United States"
2632,2022,"Senior Lecturer",56849,"Department 46",64,"White","Married",NA,"Male","United States"
136,2022,"Senior Lecturer",56489,"Department 25",49,"White","Married",NA,"Female","United States"
1394,2022,"Senior Lecturer",56474,"Department 31",45,"White","Married",NA,"Female","United States"
1457,2022,"Senior Lecturer",56414,"Department 31",45,"White","Unknown","Christian (Unspecified)","Male","United States"
159,2022,"Coordinator",56291,"Department 73",59,"White","Married",NA,"Female","United States"
2929,2022,"Part-Time Faculty",56252.37,NA,44,"White","Single",NA,"Female","United States"
2326,2022,"Assistant Clinical Professor",56203,"Department 54",47,"White","Married","No Preference Indicated","Female","United States"
2223,2022,"Senior Lecturer",56084,"Department 22",47,"White","Single",NA,"Male","United States"
1628,2022,"Assistant Professor",56000,"Department 34",38,"White","Single",NA,"Female","United States"
550,2022,"Lecturer",56000,NA,63,"White","Married",NA,"Male","United States"
2772,2022,"Lecturer",56000,"Department 27",47,"White","Married",NA,"Female","United States"
1057,2022,"Postdoctoral Scholar",56000,NA,35,"White","Single",NA,"Male","United States"
2560,2022,"Assistant Director, Res Life",56000,NA,39,"White","Married",NA,"Female","United States"
1506,2022,"Senior Lecturer",55845,"Department 108",47,"Hispanic/Latino","Single",NA,"Male","United States"
480,2022,"Research Coordinator",55630,"Department 74",40,"White","Single","Christian (Unspecified)","Female","United States"
2178,2022,"Senior Lecturer",55605,NA,57,"White","Married","No Preference Indicated","Female","United States"
585,2022,"Lecturer",55559,NA,65,"White","Divorced",NA,"Female","United States"
1718,2022,"Assistant Director",55500,NA,51,"White","Single",NA,"Male","United States"
2667,2022,"Senior Lecturer",55415,NA,66,"White","Married","No Preference Indicated","Female","United States"
2503,2022,"Int Student/Scholar Advisor",55404,NA,37,"White","Married",NA,"Male","United States"
1461,2022,"It Support Analyst - Spf",55229,"Department 112",54,"Asian","Married","No Preference Indicated","Male","United States"
1625,2022,"Assistant Clinical Professor",55188,"Department 54",43,"White","Married",NA,"Female","United States"
2408,2022,"Executive Director",55168,"Department 105",46,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
2392,2022,"Senior Lecturer",55159,"Department 31",42,"White","Married",NA,"Female","United States"
2979,2022,"Assoc Professor Of Practice",55128,"Department 50",55,"White","Single","No Preference Indicated","Male","United States"
2942,2022,"Coordinator",55105,"Department 72",43,"Hispanic/Latino","Single",NA,"Female","United States"
1249,2022,"Advising Coordinator",55035,"Department 45",36,"White","Single","Hillel/Jewish","Female","United States"
762,2022,"Assistant Professor",55000,"Department 50",66,"Black/African American","Married",NA,"Female","United States"
1031,2022,"General Maintenance Supervisor",55000,"Department 98",39,"Hispanic/Latino","Married","No Preference Indicated","Male","United States"
618,2022,"Assistant Clinical Professor",55000,"Department 54",34,"Hispanic/Latino","Married",NA,"Female","United States"
713,2022,"Assistant Clinical Professor",55000,NA,52,"White","Married",NA,"Male","United States"
2983,2022,"Senior Lecturer",54679,NA,41,"Asian","Married",NA,"Male","India"
1341,2022,"Lecturer",54527,"Department 2",48,"White","Single",NA,"Female","United States"
1228,2022,"Senior Lecturer",54466,"Department 34",50,"White","Married",NA,"Male","United States"
1086,2022,"Senior Lecturer",54376,"Department 27",45,"White","Married",NA,"Male","United States"
654,2022,"Senior Lecturer",54376,NA,46,"White","Single",NA,"Female","United States"
412,2022,"Senior Lecturer",54299,NA,36,"White","Single",NA,"Female","United States"
670,2022,"Lecturer",54244,NA,37,"White","Married",NA,"Male","United States"
1067,2022,"Assistant Clinical Professor",54235,NA,50,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
147,2022,"Assistant Clinical Professor",54123,NA,53,"White","Married","No Preference Indicated","Female","United States"
147,2022,"Assistant Clinical Professor",54123,NA,49,"White","Married",NA,"Female","United States"
675,2022,"Senior Lecturer",54110,"Department 27",42,"White","Single",NA,"Male","United States"
1963,2022,"Advising Coordinator",54106,"Department 45",60,"White","Married",NA,"Female","United States"
1634,2022,"Advising Coordinator",54090,NA,66,"White","Married","No Preference Indicated","Female","United States"
2439,2022,"Senior Lecturer",54082,"Department 114",43,"White","Married","No Preference Indicated","Male","United States"
3175,2022,"Asst Director,Student Life Exp",54000,"Department 111",45,"Hispanic/Latino","Married",NA,"Female","United States"
3057,2022,"Assistant Clinical Professor",54000,"Department 71",43,"White","Married",NA,"Female","United States"
124,2022,"Assistant Clinical Professor",54000,"Department 54",39,"White","Single",NA,"Female","United States"
2024,2022,"Program Coordinator, Sr",53897,"Department 45",62,"White","Married",NA,"Female","United States"
3108,2022,"Manager",53889.32,NA,55,"White","Married","No Preference Indicated","Male","United States"
672,2022,"Senior Lecturer",53807,NA,65,"Hispanic/Latino","Single",NA,"Male","United States"
2195,2022,"Senior Lecturer",53786,"Department 41",67,"White","Married",NA,"Male","United States"
236,2022,"Lecturer",53736,"Department 2",54,"White","Married",NA,"Male","United States"
1136,2022,"Assistant Clinical Professor",53713,"Department 36",43,"White","Married","No Preference Indicated","Female","United States"
1137,2022,"Assistant Clinical Professor",53668,"Department 36",41,"White","Divorced","Christian (Unspecified)","Female","United States"
1087,2022,"Senior Lecturer",53626,"Department 34",47,"Not Specified","Married",NA,"Male","Canada"
2217,2022,"Senior Lecturer",53562,"Department 42",45,"Hispanic/Latino","Single",NA,"Male","United States"
47,2022,"Program Coordinator, Sr",53499,"Department 72",54,"White","Married",NA,"Female","United States"
530,2022,"Asst Professor Of Practice",53485,"Department 47",54,"White","Single",NA,"Female","United States"
139,2022,"Senior Lecturer",53444,NA,56,"White","Married",NA,"Female","United States"
1384,2022,"Senior Lecturer",53444,"Department 25",65,"White","Married",NA,"Male","United States"
773,2022,"Senior Lecturer",53413,"Department 42",49,"White","Married",NA,"Female","Bosnia and Herzegovina"
2350,2022,"Senior Lecturer",53362,"Department 46",44,"Hispanic/Latino","Single",NA,"Female","United States"
1719,2022,"Senior Lecturer",53327,"Department 42",38,"White","Single",NA,"Male","United States"
526,2022,"Coordinator",53217,NA,65,"Hispanic/Latino","Married",NA,"Female","United States"
3025,2022,"Senior Lecturer",53128,NA,55,"White","Single",NA,"Female","United States"
639,2022,"Coordinator",53000,NA,32,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
3151,2022,"Executive Communications Spec",53000,NA,45,"White","Married",NA,"Female","United States"
2791,2022,"Lecturer",52915,"Department 28",62,"White","Married",NA,"Female","United States"
707,2022,"Lecturer",52871,"Department 46",36,"White","Married",NA,"Male","United States"
2180,2022,"Director",52706,"Department 114",45,"White","Married","Presbyterian","Female","United States"
307,2022,"Senior Lecturer",52638,NA,54,"White","Married",NA,"Male","United States"
2701,2022,"Senior Lecturer",52590,"Department 34",42,"White","Single",NA,"Male","United States"
1680,2022,"Coordinator",52530,"Department 99",63,"White","Married",NA,"Female","United States"
245,2022,"Info Sys Training Spec, Int",52529,NA,27,"Hispanic/Latino","Single",NA,"Female","United States"
1074,2022,"Lecturer",52517,NA,51,"Hispanic/Latino","Single",NA,"Male","United States"
1202,2022,"Coordinator, Senior",52350,"Department 49",39,"White","Single",NA,"Male","United States"
1863,2022,"Senior Lecturer",52302,NA,64,"White","Single",NA,"Female","United States"
1463,2022,"Lecturer",52137,NA,85,"White","Single",NA,"Male","United States"
1463,2022,"Lecturer",52137,NA,43,"White","Single",NA,"Male","United States"
303,2022,"Lecturer",52000,"Department 2",54,"White","Married",NA,"Male","United States"
2905,2022,"Int Student/Scholar Advisor",52000,NA,39,"White","Married",NA,"Male","United States"
641,2022,"Asst Professor Of Practice",52000,NA,44,"White","Married",NA,"Female","United States"
26,2022,"Lecturer",51789,"Department 6",44,"White","Married",NA,"Female","United States"
2028,2022,"Program Director",51655,NA,65,"White","Married","No Preference Indicated","Female","United States"
2385,2022,"Part-Time Faculty",51585.88,NA,66,"Asian","Married",NA,"Male","United States"
514,2022,"Senior Lecturer",51502,"Department 40",44,"White","Married","No Preference Indicated","Female","United States"
2231,2022,"Coordinator",51500,"Department 69",38,"White","Married","Unitarian Universalist","Female","United States"
1744,2022,"Coordinator",51500,"Department 75",40,"White","Married","No Preference Indicated","Female","United States"
910,2022,"Senior Lecturer",51424,"Department 114",50,"White","Married","No Preference Indicated","Female","United States"
3237,2022,"Lecturer",51170,"Department 46",41,"Asian","Married",NA,"Male","China"
2046,2022,"Asst Professor Of Practice",51000,NA,49,"White","Married",NA,"Male","United States"
477,2022,"Assistant Clinical Professor",51000,"Department 36",35,"Asian","Single",NA,"Male","United States"
619,2022,"Lecturer",51000,NA,43,"White","Single",NA,"Female","United States"
2157,2022,"Asst Professor Of Practice",51000,NA,52,"Asian","Unknown",NA,"Female","United States"
2470,2022,"Assistant Director",51000,NA,33,"Hispanic/Latino","Single",NA,"Male","United States"
2047,2022,"Senior Lecturer",50902,"Department 41",51,"White","Married",NA,"Male","United States"
1421,2022,"Program Coordinator, Sr",50649,NA,71,"White","Married",NA,"Female","United States"
863,2022,"Senior Lecturer",50577,"Department 50",64,"White","Married","No Preference Indicated","Female","United States"
2712,2022,"Executive Producer",50429,"Department 90",45,"White","Married","No Preference Indicated","Male","United States"
471,2022,"Lecturer",50296,"Department 28",57,"Hispanic/Latino","Divorced",NA,"Female","United States"
1870,2022,"Lecturer",50286,NA,67,"White","Married","No Preference Indicated","Female","United States"
2177,2022,"Asst Professor Of Practice",50083,"Department 73",47,"Not Specified","Married",NA,"Female",NA
359,2022,"Assistant Director",50000,NA,38,"White","Married",NA,"Male","United States"
1158,2022,"Postdoctoral Scholar",50000,NA,39,"White","Married",NA,"Female","United States"
1426,2022,"Lecturer",50000,"Department 54",61,"White","Married",NA,"Female","United States"
678,2022,"Business Process Specialist",50000,"Department 102",36,"Hispanic/Latino","Married","Catholic, Roman","Female","United States"
996,2022,"Head Coach, Women's Tennis",50000,"Department 107",36,"White","Married",NA,"Female","United States"
1878,2022,"Lecturer",50000,NA,43,"Asian","Married",NA,"Female","United States"
171,2022,"Lecturer",50000,"Department 62",52,"White","Single",NA,"Male",NA
1965,2022,"Head Coach, Men's Tennis",50000,"Department 107",39,"White","Married",NA,"Male","United States"
2044,2022,"Manager",49955,NA,59,"White","Single",NA,"Male","United States"
2253,2022,"Education Abroad Advisor, Sr",49879,NA,36,"White","Married",NA,"Female","United States"
151,2022,"Lecturer",49759,"Department 6",53,"International","Married",NA,"Female","Costa Rica"
2146,2022,"Dietitian",49670,"Department 4",38,"White","Married",NA,"Female","United States"
949,2022,"Senior Lecturer",49596,"Department 41",48,"White","Unknown",NA,"Female","United States"
1905,2022,"Lecturer",49589,"Department 41",58,"White","Single",NA,"Female","United States"
1254,2022,"Coordinator",49588,"Department 91",66,"White","Married","Christian (Unspecified)","Female","United States"
